rank,feature,gain_importance,cumulative_pct,cohens_d,abs_d,effect_size
1049,F1351_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1050,F1350_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1051,F1349_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1052,F1348_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1053,F1347_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1054,F1346_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1055,F1345_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1056,F1344_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1057,F1354_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1058,F1386_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1059,F1385_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1060,F1384_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1061,F1383_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1062,F1382_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1063,F1381_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1064,F1380_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1065,F1379_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1066,F1378_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1067,F1377_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1068,F1365_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1069,F1375_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1070,F1374_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1071,F1373_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1072,F1372_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1073,F1371_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1074,F1370_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1075,F1369_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1076,F1368_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1077,F1367_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1078,F1366_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1079,F1376_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1080,F1320_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1081,F1319_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1082,F1318_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1083,F1317_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1084,F1316_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1085,F1315_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1086,F1314_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1087,F1313_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1088,F1312_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1089,F1311_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1090,F1343_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1091,F1309_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1092,F1308_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1093,F1307_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1094,F1306_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1095,F1305_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1096,F1304_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1097,F1303_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1098,F1302_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1099,F1301_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1100,F1300_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1101,F1310_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1102,F1342_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1103,F1341_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1104,F1340_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1105,F1339_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1106,F1338_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1107,F1337_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1108,F1336_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1109,F1335_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1110,F1334_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1111,F1333_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1112,F1321_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1113,F1331_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1114,F1330_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1115,F1329_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1116,F1328_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1117,F1327_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1118,F1326_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1119,F1325_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1120,F1324_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1121,F1323_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1122,F1322_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1123,F1332_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1124,F1453_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1125,F1452_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1126,F1451_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1127,F1450_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1128,F1449_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1129,F1448_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1130,F1447_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1131,F1446_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1132,F1445_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1133,F1444_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1134,F1387_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1135,F1442_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1136,F1441_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1137,F1440_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1138,F1439_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1139,F1438_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1140,F1437_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1141,F1436_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1142,F1435_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1143,F1434_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1144,F1433_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1145,F1443_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1146,F1475_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1147,F1474_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1148,F1473_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1149,F1472_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1150,F1471_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1151,F1470_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1152,F1469_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1153,F1468_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1154,F1467_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1155,F1466_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1156,F1454_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1157,F1464_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1158,F1463_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1159,F1462_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1160,F1461_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1161,F1460_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1162,F1459_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1163,F1458_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1164,F1457_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1165,F1456_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1166,F1455_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1167,F1465_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1168,F1408_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1169,F1407_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1170,F1406_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1171,F1405_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1172,F1404_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1173,F1403_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1174,F1402_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1175,F1401_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1176,F1400_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1177,F1399_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1178,F1432_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1179,F1397_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1180,F1396_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1181,F1395_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1182,F1394_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1183,F1393_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1184,F1392_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1185,F1391_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1186,F1390_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1187,F1389_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1188,F1388_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1189,F1398_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1190,F1431_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1191,F1430_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1192,F1429_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1193,F1428_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1194,F1427_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1195,F1426_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1196,F1425_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1197,F1424_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1198,F1423_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1199,F1422_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1200,F1409_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1201,F1420_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1202,F1419_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1203,F1418_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1204,F1417_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1205,F1416_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1206,F1415_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1207,F1414_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1208,F1413_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1209,F1412_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1210,F1411_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1211,F1410_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1212,F1421_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1213,F1187_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1214,F1186_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1215,F1185_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1216,F1184_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1217,F1183_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1218,F1182_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1219,F1181_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1220,F1180_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1221,F1179_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1222,F1178_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1223,F1299_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1224,F1176_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1225,F1175_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1226,F1174_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1227,F1173_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1228,F1172_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1229,F1171_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1230,F1170_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1231,F1169_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1232,F1168_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1233,F1167_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1234,F1177_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1235,F1209_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1236,F1208_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1237,F1207_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1238,F1206_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1239,F1205_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1240,F1204_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1241,F1203_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1242,F1202_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1243,F1201_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1244,F1200_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1245,F1188_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1246,F1198_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1247,F1197_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1248,F1196_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1249,F1195_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1250,F1194_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1251,F1193_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1252,F1192_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1253,F1191_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1254,F1190_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1255,F1189_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1256,F1199_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1257,F1142_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1258,F1141_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1259,F1140_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1260,F1139_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1261,F1138_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1262,F1137_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1263,F1136_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1264,F1135_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1265,F1134_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1266,F1133_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1267,F1166_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1268,F1131_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1269,F1130_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1270,F1129_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1271,F1128_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1272,F1127_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1273,F1126_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1274,F1125_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1275,F1124_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1276,F1123_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1277,F1121_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1278,F1132_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1279,F1165_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1280,F1164_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1281,F1163_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1282,F1162_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1283,F1161_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1284,F1160_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1285,F1159_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1286,F1158_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1287,F1157_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1288,F1156_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1289,F1143_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1290,F1154_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1291,F1153_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1292,F1152_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1293,F1151_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1294,F1150_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1295,F1149_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1296,F1148_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1297,F1147_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1298,F1146_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1299,F1145_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1300,F1144_missing,0,100.0,-0.03349624440722765,0.03349624440722765,negligible
1301,F1155_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1302,F1276_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1303,F1275_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1304,F1274_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1305,F1273_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1306,F1272_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1307,F1271_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1308,F1270_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1309,F1269_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1310,F1268_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1311,F1267_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1312,F1210_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1313,F1265_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1314,F1264_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1315,F1263_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1316,F1262_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1317,F1261_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1318,F1260_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1319,F1259_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1320,F1258_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1321,F1257_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1322,F1256_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1323,F1266_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1324,F1298_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1325,F1297_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1326,F1296_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1327,F1295_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1328,F1294_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1329,F1293_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1330,F1292_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1331,F1291_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1332,F1290_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1333,F1289_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1334,F1277_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1335,F1287_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1336,F1286_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1337,F1285_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1338,F1284_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1339,F1283_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1340,F1282_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1341,F1281_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1342,F1280_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1343,F1279_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1344,F1278_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1345,F1288_missing,0,100.0,-0.04271701552397739,0.04271701552397739,negligible
1346,F1231_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1347,F1230_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1348,F1229_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1349,F1228_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1350,F1227_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1351,F1226_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1352,F1225_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1353,F1224_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1354,F1223_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1355,F1222_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1356,F1255_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1357,F1220_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1358,F1219_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1359,F1218_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1360,F1217_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1361,F1216_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1362,F1215_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1363,F1214_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1364,F1213_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1365,F1212_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1366,F1211_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1367,F1221_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1368,F1254_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1369,F1253_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1370,F1252_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1371,F1251_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1372,F1250_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1373,F1249_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1374,F1248_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1375,F1247_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1376,F1246_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1377,F1245_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1378,F1232_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1379,F1243_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1380,F1242_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1381,F1241_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1382,F1240_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1383,F1239_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1384,F1238_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1385,F1237_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1386,F1236_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1387,F1235_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1388,F1234_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1389,F1233_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1390,F1244_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1391,F1720_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1392,F1719_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1393,F1718_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1394,F1717_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1395,F1716_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1396,F1715_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1397,F1714_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1398,F1713_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1399,F1712_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1400,F1711_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1401,F1476_missing,0,100.0,-0.016741138958308026,0.016741138958308026,negligible
1402,F1709_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1403,F1708_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1404,F1707_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1405,F1706_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
1406,F1705_missing,0,100.0,-0.026476610379751665,0.026476610379751665,negligible
